Policy_ID,Policy_Type,Age,Issue_year,Current_Year,Coverage,RiskClass,Premium,Claims,Claim_Costs,Profitability
,,18,,,,,,,,
,,19,,,,,,,,
,,53,,,,,,,,
,,67,,,,,,,,
,,19,,,,,,,,
,,27,,,,,,,,
,,43,,,,,,,,
,,60,,,,,,,,
,,27,,,,,,,,
,,18,,,,,,,,
,,57,,,,,,,,
,,19,,,,,,,,
,,25,,,,,,,,
,,23,,,,,,,,
,,13,,,,,,,,
,,79,,,,,,,,
,,15,,,,,,,,
,,11,,,,,,,,
,,52,,,,,,,,
,,57,,,,,,,,
,,44,,,,,,,,
,,45,,,,,,,,
,,30,,,,,,,,
,,26,,,,,,,,
,,8,,,,,,,,
,,66,,,,,,,,
,,15,,,,,,,,
,,47,,,,,,,,
,,100,,,,,,,,
,,43,,,,,,,,
,,26,,,,,,,,
,,36,,,,,,,,
,,38,,,,,,,,
,,11,,,,,,,,
,,20,,,,,,,,
,,60,,,,,,,,
,,29,,,,,,,,
,,10,,,,,,,,
,,55,,,,,,,,
,,24,,,,,,,,
,,46,,,,,,,,
,,57,,,,,,,,
,,60,,,,,,,,
,,27,,,,,,,,
,,34,,,,,,,,
,,8,,,,,,,,
,,35,,,,,,,,
,,14,,,,,,,,
,,15,,,,,,,,
,,19,,,,,,,,
,,17,,,,,,,,
,,38,,,,,,,,
,,18,,,,,,,,
,,49,,,,,,,,
,,50,,,,,,,,
,,49,,,,,,,,
,,47,,,,,,,,
,,10,,,,,,,,
,,42,,,,,,,,
,,15,,,,,,,,
,,9,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,19,,,,,,,,
,,36,,,,,,,,
,,31,,,,,,,,
,,79,,,,,,,,
,,77,,,,,,,,
,,25,,,,,,,,
,,61,,,,,,,,
,,46,,,,,,,,
,,41,,,,,,,,
,,38,,,,,,,,
,,25,,,,,,,,
,,28,,,,,,,,
,,3,,,,,,,,
,,52,,,,,,,,
,,30,,,,,,,,
,,100,,,,,,,,
,,31,,,,,,,,
,,34,,,,,,,,
,,51,,,,,,,,
,,27,,,,,,,,
,,27,,,,,,,,
,,16,,,,,,,,
,,28,,,,,,,,
,,52,,,,,,,,
,,28,,,,,,,,
,,30,,,,,,,,
,,8,,,,,,,,
,,38,,,,,,,,
,,41,,,,,,,,
,,47,,,,,,,,
,,30,,,,,,,,
,,89,,,,,,,,
,,9,,,,,,,,
,,10,,,,,,,,
,,7,,,,,,,,
,,26,,,,,,,,
,,29,,,,,,,,
,,32,,,,,,,,
,,18,,,,,,,,
,,55,,,,,,,,
,,24,,,,,,,,
,,47,,,,,,,,
,,41,,,,,,,,
,,51,,,,,,,,
,,46,,,,,,,,
,,12,,,,,,,,
,,49,,,,,,,,
,,76,,,,,,,,
,,100,,,,,,,,
,,31,,,,,,,,
,,53,,,,,,,,
,,30,,,,,,,,
,,97,,,,,,,,
,,26,,,,,,,,
,,52,,,,,,,,
,,100,,,,,,,,
,,32,,,,,,,,
,,51,,,,,,,,
,,98,,,,,,,,
,,80,,,,,,,,
,,15,,,,,,,,
,,38,,,,,,,,
,,46,,,,,,,,
,,100,,,,,,,,
,,34,,,,,,,,
,,39,,,,,,,,
,,59,,,,,,,,
,,73,,,,,,,,
,,36,,,,,,,,
,,7,,,,,,,,
,,14,,,,,,,,
,,21,,,,,,,,
,,39,,,,,,,,
,,64,,,,,,,,
,,40,,,,,,,,
,,16,,,,,,,,
,,32,,,,,,,,
,,40,,,,,,,,
,,13,,,,,,,,
,,26,,,,,,,,
,,53,,,,,,,,
,,50,,,,,,,,
,,46,,,,,,,,
,,48,,,,,,,,
,,7,,,,,,,,
,,100,,,,,,,,
,,78,,,,,,,,
,,49,,,,,,,,
,,23,,,,,,,,
,,8,,,,,,,,
,,16,,,,,,,,
,,14,,,,,,,,
,,55,,,,,,,,
,,38,,,,,,,,
,,35,,,,,,,,
,,16,,,,,,,,
,,25,,,,,,,,
,,28,,,,,,,,
,,70,,,,,,,,
,,66,,,,,,,,
,,70,,,,,,,,
,,44,,,,,,,,
,,32,,,,,,,,
,,22,,,,,,,,
,,27,,,,,,,,
,,23,,,,,,,,
,,23,,,,,,,,
,,59,,,,,,,,
,,79,,,,,,,,
,,20,,,,,,,,
,,24,,,,,,,,
,,39,,,,,,,,
,,40,,,,,,,,
,,96,,,,,,,,
,,77,,,,,,,,
,,9,,,,,,,,
,,64,,,,,,,,
,,10,,,,,,,,
,,10,,,,,,,,
,,38,,,,,,,,
,,17,,,,,,,,
,,4,,,,,,,,
,,95,,,,,,,,
,,33,,,,,,,,
,,6,,,,,,,,
,,36,,,,,,,,
,,8,,,,,,,,
,,20,,,,,,,,
,,4,,,,,,,,
,,35,,,,,,,,
,,8,,,,,,,,
,,38,,,,,,,,
,,31,,,,,,,,
,,78,,,,,,,,
,,37,,,,,,,,
,,19,,,,,,,,
,,39,,,,,,,,
,,44,,,,,,,,
,,21,,,,,,,,
,,13,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,11,,,,,,,,
,,6,,,,,,,,
,,100,,,,,,,,
,,28,,,,,,,,
,,68,,,,,,,,
,,67,,,,,,,,
,,13,,,,,,,,
,,2,,,,,,,,
,,10,,,,,,,,
,,83,,,,,,,,
,,57,,,,,,,,
,,28,,,,,,,,
,,30,,,,,,,,
,,17,,,,,,,,
,,100,,,,,,,,
,,75,,,,,,,,
,,34,,,,,,,,
,,54,,,,,,,,
,,18,,,,,,,,
,,65,,,,,,,,
,,50,,,,,,,,
,,43,,,,,,,,
,,56,,,,,,,,
,,25,,,,,,,,
,,9,,,,,,,,
,,52,,,,,,,,
,,22,,,,,,,,
,,23,,,,,,,,
,,37,,,,,,,,
,,43,,,,,,,,
,,88,,,,,,,,
,,54,,,,,,,,
,,73,,,,,,,,
,,15,,,,,,,,
,,19,,,,,,,,
,,25,,,,,,,,
,,40,,,,,,,,
,,13,,,,,,,,
,,49,,,,,,,,
,,38,,,,,,,,
,,51,,,,,,,,
,,25,,,,,,,,
,,68,,,,,,,,
,,13,,,,,,,,
,,39,,,,,,,,
,,50,,,,,,,,
,,33,,,,,,,,
,,46,,,,,,,,
,,100,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,91,,,,,,,,
,,34,,,,,,,,
,,22,,,,,,,,
,,79,,,,,,,,
,,12,,,,,,,,
,,34,,,,,,,,
,,5,,,,,,,,
,,100,,,,,,,,
,,21,,,,,,,,
,,17,,,,,,,,
,,36,,,,,,,,
,,80,,,,,,,,
,,15,,,,,,,,
,,100,,,,,,,,
,,15,,,,,,,,
,,19,,,,,,,,
,,52,,,,,,,,
,,29,,,,,,,,
,,31,,,,,,,,
,,60,,,,,,,,
,,51,,,,,,,,
,,27,,,,,,,,
,,20,,,,,,,,
,,50,,,,,,,,
,,18,,,,,,,,
,,77,,,,,,,,
,,19,,,,,,,,
,,20,,,,,,,,
,,17,,,,,,,,
,,42,,,,,,,,
,,24,,,,,,,,
,,14,,,,,,,,
,,17,,,,,,,,
,,45,,,,,,,,
,,49,,,,,,,,
,,30,,,,,,,,
,,24,,,,,,,,
,,55,,,,,,,,
,,5,,,,,,,,
,,37,,,,,,,,
,,30,,,,,,,,
,,46,,,,,,,,
,,34,,,,,,,,
,,11,,,,,,,,
,,48,,,,,,,,
,,4,,,,,,,,
,,68,,,,,,,,
,,92,,,,,,,,
,,19,,,,,,,,
,,68,,,,,,,,
,,60,,,,,,,,
,,7,,,,,,,,
,,8,,,,,,,,
,,47,,,,,,,,
,,22,,,,,,,,
,,23,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,15,,,,,,,,
,,85,,,,,,,,
,,22,,,,,,,,
,,36,,,,,,,,
,,55,,,,,,,,
,,51,,,,,,,,
,,22,,,,,,,,
,,71,,,,,,,,
,,4,,,,,,,,
,,51,,,,,,,,
,,30,,,,,,,,
,,33,,,,,,,,
,,49,,,,,,,,
,,98,,,,,,,,
,,60,,,,,,,,
,,10,,,,,,,,
,,16,,,,,,,,
,,74,,,,,,,,
,,17,,,,,,,,
,,44,,,,,,,,
,,52,,,,,,,,
,,73,,,,,,,,
,,27,,,,,,,,
,,61,,,,,,,,
,,64,,,,,,,,
,,18,,,,,,,,
,,59,,,,,,,,
,,29,,,,,,,,
,,29,,,,,,,,
,,79,,,,,,,,
,,61,,,,,,,,
,,20,,,,,,,,
,,34,,,,,,,,
,,31,,,,,,,,
,,42,,,,,,,,
,,59,,,,,,,,
,,39,,,,,,,,
,,42,,,,,,,,
,,96,,,,,,,,
,,22,,,,,,,,
,,36,,,,,,,,
,,59,,,,,,,,
,,19,,,,,,,,
,,43,,,,,,,,
,,25,,,,,,,,
,,14,,,,,,,,
,,92,,,,,,,,
,,23,,,,,,,,
,,28,,,,,,,,
,,23,,,,,,,,
,,60,,,,,,,,
,,66,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,16,,,,,,,,
,,14,,,,,,,,
,,16,,,,,,,,
,,53,,,,,,,,
,,40,,,,,,,,
,,30,,,,,,,,
,,100,,,,,,,,
,,76,,,,,,,,
,,10,,,,,,,,
,,17,,,,,,,,
,,31,,,,,,,,
,,59,,,,,,,,
,,100,,,,,,,,
,,27,,,,,,,,
,,31,,,,,,,,
,,15,,,,,,,,
,,69,,,,,,,,
,,28,,,,,,,,
,,20,,,,,,,,
,,38,,,,,,,,
,,32,,,,,,,,
,,13,,,,,,,,
,,68,,,,,,,,
,,11,,,,,,,,
,,17,,,,,,,,
,,29,,,,,,,,
,,5,,,,,,,,
,,59,,,,,,,,
,,42,,,,,,,,
,,6,,,,,,,,
,,17,,,,,,,,
,,70,,,,,,,,
,,27,,,,,,,,
,,29,,,,,,,,
,,3,,,,,,,,
,,21,,,,,,,,
,,34,,,,,,,,
,,5,,,,,,,,
,,92,,,,,,,,
,,31,,,,,,,,
,,16,,,,,,,,
,,43,,,,,,,,
,,69,,,,,,,,
,,85,,,,,,,,
,,85,,,,,,,,
,,100,,,,,,,,
,,44,,,,,,,,
,,100,,,,,,,,
,,76,,,,,,,,
,,47,,,,,,,,
,,75,,,,,,,,
,,40,,,,,,,,
,,41,,,,,,,,
,,84,,,,,,,,
,,21,,,,,,,,
,,15,,,,,,,,
,,34,,,,,,,,
,,45,,,,,,,,
,,69,,,,,,,,
,,53,,,,,,,,
,,40,,,,,,,,
,,65,,,,,,,,
,,24,,,,,,,,
,,18,,,,,,,,
,,10,,,,,,,,
,,28,,,,,,,,
,,35,,,,,,,,
,,9,,,,,,,,
,,32,,,,,,,,
,,45,,,,,,,,
,,58,,,,,,,,
,,55,,,,,,,,
,,22,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,53,,,,,,,,
,,25,,,,,,,,
,,42,,,,,,,,
,,12,,,,,,,,
,,11,,,,,,,,
,,35,,,,,,,,
,,78,,,,,,,,
,,19,,,,,,,,
,,43,,,,,,,,
,,40,,,,,,,,
,,76,,,,,,,,
,,12,,,,,,,,
,,11,,,,,,,,
,,96,,,,,,,,
,,22,,,,,,,,
,,100,,,,,,,,
,,20,,,,,,,,
,,26,,,,,,,,
,,29,,,,,,,,
,,13,,,,,,,,
,,74,,,,,,,,
,,44,,,,,,,,
,,55,,,,,,,,
,,17,,,,,,,,
,,34,,,,,,,,
,,10,,,,,,,,
,,45,,,,,,,,
,,63,,,,,,,,
,,37,,,,,,,,
,,23,,,,,,,,
,,19,,,,,,,,
,,47,,,,,,,,
,,25,,,,,,,,
,,21,,,,,,,,
,,12,,,,,,,,
,,68,,,,,,,,
,,23,,,,,,,,
,,86,,,,,,,,
,,20,,,,,,,,
,,61,,,,,,,,
,,44,,,,,,,,
,,80,,,,,,,,
,,41,,,,,,,,
,,30,,,,,,,,
,,24,,,,,,,,
,,12,,,,,,,,
,,63,,,,,,,,
,,14,,,,,,,,
,,47,,,,,,,,
,,97,,,,,,,,
,,81,,,,,,,,
,,27,,,,,,,,
,,6,,,,,,,,
,,30,,,,,,,,
,,22,,,,,,,,
,,76,,,,,,,,
,,77,,,,,,,,
,,92,,,,,,,,
,,89,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,54,,,,,,,,
,,30,,,,,,,,
,,24,,,,,,,,
,,39,,,,,,,,
,,9,,,,,,,,
,,22,,,,,,,,
,,47,,,,,,,,
,,74,,,,,,,,
,,23,,,,,,,,
,,87,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,41,,,,,,,,
,,31,,,,,,,,
,,10,,,,,,,,
,,46,,,,,,,,
,,44,,,,,,,,
,,9,,,,,,,,
,,47,,,,,,,,
,,31,,,,,,,,
,,20,,,,,,,,
,,31,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,10,,,,,,,,
,,49,,,,,,,,
,,32,,,,,,,,
,,100,,,,,,,,
,,13,,,,,,,,
,,82,,,,,,,,
,,13,,,,,,,,
,,16,,,,,,,,
,,36,,,,,,,,
,,49,,,,,,,,
,,58,,,,,,,,
,,30,,,,,,,,
,,5,,,,,,,,
,,83,,,,,,,,
,,15,,,,,,,,
,,35,,,,,,,,
,,36,,,,,,,,
,,22,,,,,,,,
,,21,,,,,,,,
,,7,,,,,,,,
,,29,,,,,,,,
,,56,,,,,,,,
,,38,,,,,,,,
,,40,,,,,,,,
,,35,,,,,,,,
,,36,,,,,,,,
,,17,,,,,,,,
,,38,,,,,,,,
,,88,,,,,,,,
,,22,,,,,,,,
,,30,,,,,,,,
,,17,,,,,,,,
,,8,,,,,,,,
,,46,,,,,,,,
,,31,,,,,,,,
,,66,,,,,,,,
,,34,,,,,,,,
,,55,,,,,,,,
,,14,,,,,,,,
,,20,,,,,,,,
,,26,,,,,,,,
,,10,,,,,,,,
,,44,,,,,,,,
,,100,,,,,,,,
,,55,,,,,,,,
,,54,,,,,,,,
,,24,,,,,,,,
,,19,,,,,,,,
,,52,,,,,,,,
,,39,,,,,,,,
,,11,,,,,,,,
,,51,,,,,,,,
,,26,,,,,,,,
,,26,,,,,,,,
,,75,,,,,,,,
,,55,,,,,,,,
,,13,,,,,,,,
,,16,,,,,,,,
,,14,,,,,,,,
,,9,,,,,,,,
,,100,,,,,,,,
,,42,,,,,,,,
,,50,,,,,,,,
,,51,,,,,,,,
,,23,,,,,,,,
,,88,,,,,,,,
,,61,,,,,,,,
,,79,,,,,,,,
,,100,,,,,,,,
,,8,,,,,,,,
,,7,,,,,,,,
,,10,,,,,,,,
,,51,,,,,,,,
,,24,,,,,,,,
,,35,,,,,,,,
,,82,,,,,,,,
,,53,,,,,,,,
,,29,,,,,,,,
,,72,,,,,,,,
,,6,,,,,,,,
,,6,,,,,,,,
,,65,,,,,,,,
,,85,,,,,,,,
,,91,,,,,,,,
,,19,,,,,,,,
,,21,,,,,,,,
,,81,,,,,,,,
,,41,,,,,,,,
,,7,,,,,,,,
,,52,,,,,,,,
,,17,,,,,,,,
,,18,,,,,,,,
,,51,,,,,,,,
,,10,,,,,,,,
,,20,,,,,,,,
,,13,,,,,,,,
,,55,,,,,,,,
,,43,,,,,,,,
,,66,,,,,,,,
,,66,,,,,,,,
,,36,,,,,,,,
,,70,,,,,,,,
,,44,,,,,,,,
,,26,,,,,,,,
,,19,,,,,,,,
,,38,,,,,,,,
,,81,,,,,,,,
,,72,,,,,,,,
,,49,,,,,,,,
,,67,,,,,,,,
,,35,,,,,,,,
,,11,,,,,,,,
,,44,,,,,,,,
,,36,,,,,,,,
,,33,,,,,,,,
,,38,,,,,,,,
,,2,,,,,,,,
,,57,,,,,,,,
,,64,,,,,,,,
,,64,,,,,,,,
,,100,,,,,,,,
,,7,,,,,,,,
,,67,,,,,,,,
,,26,,,,,,,,
,,19,,,,,,,,
,,9,,,,,,,,
,,11,,,,,,,,
,,88,,,,,,,,
,,11,,,,,,,,
,,31,,,,,,,,
,,13,,,,,,,,
,,72,,,,,,,,
,,29,,,,,,,,
,,50,,,,,,,,
,,8,,,,,,,,
,,16,,,,,,,,
,,78,,,,,,,,
,,93,,,,,,,,
,,18,,,,,,,,
,,4,,,,,,,,
,,52,,,,,,,,
,,49,,,,,,,,
,,34,,,,,,,,
,,40,,,,,,,,
,,27,,,,,,,,
,,34,,,,,,,,
,,48,,,,,,,,
,,63,,,,,,,,
,,13,,,,,,,,
,,20,,,,,,,,
,,32,,,,,,,,
,,17,,,,,,,,
,,55,,,,,,,,
,,49,,,,,,,,
,,19,,,,,,,,
,,40,,,,,,,,
,,30,,,,,,,,
,,31,,,,,,,,
,,56,,,,,,,,
,,12,,,,,,,,
,,18,,,,,,,,
,,55,,,,,,,,
,,14,,,,,,,,
,,57,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,19,,,,,,,,
,,14,,,,,,,,
,,18,,,,,,,,
,,40,,,,,,,,
,,43,,,,,,,,
,,38,,,,,,,,
,,9,,,,,,,,
,,32,,,,,,,,
,,62,,,,,,,,
,,20,,,,,,,,
,,43,,,,,,,,
,,35,,,,,,,,
,,59,,,,,,,,
,,29,,,,,,,,
,,5,,,,,,,,
,,78,,,,,,,,
,,16,,,,,,,,
,,15,,,,,,,,
,,62,,,,,,,,
,,14,,,,,,,,
,,4,,,,,,,,
,,51,,,,,,,,
,,100,,,,,,,,
,,68,,,,,,,,
,,54,,,,,,,,
,,93,,,,,,,,
,,65,,,,,,,,
,,44,,,,,,,,
,,65,,,,,,,,
,,66,,,,,,,,
,,36,,,,,,,,
,,66,,,,,,,,
,,32,,,,,,,,
,,14,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,62,,,,,,,,
,,29,,,,,,,,
,,22,,,,,,,,
,,48,,,,,,,,
,,25,,,,,,,,
,,64,,,,,,,,
,,12,,,,,,,,
,,26,,,,,,,,
,,70,,,,,,,,
,,25,,,,,,,,
,,63,,,,,,,,
,,77,,,,,,,,
,,31,,,,,,,,
,,59,,,,,,,,
,,23,,,,,,,,
,,69,,,,,,,,
,,19,,,,,,,,
,,31,,,,,,,,
,,53,,,,,,,,
,,31,,,,,,,,
,,51,,,,,,,,
,,50,,,,,,,,
,,35,,,,,,,,
,,82,,,,,,,,
,,40,,,,,,,,
,,9,,,,,,,,
,,45,,,,,,,,
,,48,,,,,,,,
,,31,,,,,,,,
,,52,,,,,,,,
,,100,,,,,,,,
,,62,,,,,,,,
,,39,,,,,,,,
,,66,,,,,,,,
,,11,,,,,,,,
,,19,,,,,,,,
,,32,,,,,,,,
,,26,,,,,,,,
,,57,,,,,,,,
,,13,,,,,,,,
,,15,,,,,,,,
,,18,,,,,,,,
,,42,,,,,,,,
,,39,,,,,,,,
,,46,,,,,,,,
,,63,,,,,,,,
,,51,,,,,,,,
,,94,,,,,,,,
,,16,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,53,,,,,,,,
,,7,,,,,,,,
,,16,,,,,,,,
,,37,,,,,,,,
,,40,,,,,,,,
,,77,,,,,,,,
,,56,,,,,,,,
,,15,,,,,,,,
,,55,,,,,,,,
,,9,,,,,,,,
,,49,,,,,,,,
,,54,,,,,,,,
,,23,,,,,,,,
,,6,,,,,,,,
,,40,,,,,,,,
,,29,,,,,,,,
,,71,,,,,,,,
,,36,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,6,,,,,,,,
,,47,,,,,,,,
,,46,,,,,,,,
,,8,,,,,,,,
,,22,,,,,,,,
,,42,,,,,,,,
,,42,,,,,,,,
,,45,,,,,,,,
,,20,,,,,,,,
,,14,,,,,,,,
,,100,,,,,,,,
,,28,,,,,,,,
,,41,,,,,,,,
,,32,,,,,,,,
,,26,,,,,,,,
,,21,,,,,,,,
,,57,,,,,,,,
,,19,,,,,,,,
,,47,,,,,,,,
,,58,,,,,,,,
,,8,,,,,,,,
,,11,,,,,,,,
,,46,,,,,,,,
,,47,,,,,,,,
,,33,,,,,,,,
,,14,,,,,,,,
,,50,,,,,,,,
,,42,,,,,,,,
,,25,,,,,,,,
,,24,,,,,,,,
,,51,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,38,,,,,,,,
,,88,,,,,,,,
,,55,,,,,,,,
,,29,,,,,,,,
,,45,,,,,,,,
,,61,,,,,,,,
,,88,,,,,,,,
,,10,,,,,,,,
,,29,,,,,,,,
,,49,,,,,,,,
,,31,,,,,,,,
,,29,,,,,,,,
,,15,,,,,,,,
,,28,,,,,,,,
,,25,,,,,,,,
,,61,,,,,,,,
,,53,,,,,,,,
,,38,,,,,,,,
,,60,,,,,,,,
,,58,,,,,,,,
,,100,,,,,,,,
,,46,,,,,,,,
,,22,,,,,,,,
,,100,,,,,,,,
,,53,,,,,,,,
,,100,,,,,,,,
,,45,,,,,,,,
,,20,,,,,,,,
,,18,,,,,,,,
,,75,,,,,,,,
,,12,,,,,,,,
,,71,,,,,,,,
,,37,,,,,,,,
,,47,,,,,,,,
,,21,,,,,,,,
,,36,,,,,,,,
,,58,,,,,,,,
,,30,,,,,,,,
,,78,,,,,,,,
,,54,,,,,,,,
,,18,,,,,,,,
,,75,,,,,,,,
,,15,,,,,,,,
,,77,,,,,,,,
,,28,,,,,,,,
,,17,,,,,,,,
,,50,,,,,,,,
,,87,,,,,,,,
,,27,,,,,,,,
,,27,,,,,,,,
,,43,,,,,,,,
,,4,,,,,,,,
,,63,,,,,,,,
,,56,,,,,,,,
,,17,,,,,,,,
,,3,,,,,,,,
,,48,,,,,,,,
,,15,,,,,,,,
,,52,,,,,,,,
,,21,,,,,,,,
,,19,,,,,,,,
,,54,,,,,,,,
,,45,,,,,,,,
,,71,,,,,,,,
,,6,,,,,,,,
,,74,,,,,,,,
,,18,,,,,,,,
,,18,,,,,,,,
,,100,,,,,,,,
,,30,,,,,,,,
,,19,,,,,,,,
,,34,,,,,,,,
,,26,,,,,,,,
,,58,,,,,,,,
,,29,,,,,,,,
,,22,,,,,,,,
,,5,,,,,,,,
,,45,,,,,,,,
,,46,,,,,,,,
,,57,,,,,,,,
,,35,,,,,,,,
,,30,,,,,,,,
,,100,,,,,,,,
,,4,,,,,,,,
,,60,,,,,,,,
,,88,,,,,,,,
,,24,,,,,,,,
,,19,,,,,,,,
,,22,,,,,,,,
,,73,,,,,,,,
,,26,,,,,,,,
,,24,,,,,,,,
,,33,,,,,,,,
,,8,,,,,,,,
,,26,,,,,,,,
,,15,,,,,,,,
,,72,,,,,,,,
,,56,,,,,,,,
,,28,,,,,,,,
,,34,,,,,,,,
,,17,,,,,,,,
,,10,,,,,,,,
,,30,,,,,,,,
,,100,,,,,,,,
,,26,,,,,,,,
,,32,,,,,,,,
,,17,,,,,,,,
,,89,,,,,,,,
,,6,,,,,,,,
,,25,,,,,,,,
,,66,,,,,,,,
,,76,,,,,,,,
,,37,,,,,,,,
,,98,,,,,,,,
,,29,,,,,,,,
,,71,,,,,,,,
,,25,,,,,,,,
,,100,,,,,,,,
,,7,,,,,,,,
,,44,,,,,,,,
,,83,,,,,,,,
,,26,,,,,,,,
,,5,,,,,,,,
,,13,,,,,,,,
,,35,,,,,,,,
,,7,,,,,,,,
,,83,,,,,,,,
,,64,,,,,,,,
,,28,,,,,,,,
,,69,,,,,,,,
,,59,,,,,,,,
,,55,,,,,,,,
,,49,,,,,,,,
,,48,,,,,,,,
,,4,,,,,,,,
,,37,,,,,,,,
,,79,,,,,,,,
,,19,,,,,,,,
,,14,,,,,,,,
,,53,,,,,,,,
,,20,,,,,,,,
,,61,,,,,,,,
,,15,,,,,,,,
,,34,,,,,,,,
,,28,,,,,,,,
,,44,,,,,,,,
,,7,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,12,,,,,,,,
,,54,,,,,,,,
,,46,,,,,,,,
,,82,,,,,,,,
,,24,,,,,,,,
,,34,,,,,,,,
,,22,,,,,,,,
,,38,,,,,,,,
,,16,,,,,,,,
,,28,,,,,,,,
,,50,,,,,,,,
,,86,,,,,,,,
,,95,,,,,,,,
,,14,,,,,,,,
,,88,,,,,,,,
,,74,,,,,,,,
,,21,,,,,,,,
,,19,,,,,,,,
,,43,,,,,,,,
,,29,,,,,,,,
,,57,,,,,,,,
,,11,,,,,,,,
,,38,,,,,,,,
,,37,,,,,,,,
,,53,,,,,,,,
,,98,,,,,,,,
,,51,,,,,,,,
,,12,,,,,,,,
,,32,,,,,,,,
,,48,,,,,,,,
,,62,,,,,,,,
,,85,,,,,,,,
,,26,,,,,,,,
,,37,,,,,,,,
,,19,,,,,,,,
,,46,,,,,,,,
,,18,,,,,,,,
,,6,,,,,,,,
,,11,,,,,,,,
,,39,,,,,,,,
,,47,,,,,,,,
,,13,,,,,,,,
,,34,,,,,,,,
,,79,,,,,,,,
,,40,,,,,,,,
,,70,,,,,,,,
,,32,,,,,,,,
,,47,,,,,,,,
,,46,,,,,,,,
,,28,,,,,,,,
,,50,,,,,,,,
,,33,,,,,,,,
,,44,,,,,,,,
,,76,,,,,,,,
,,19,,,,,,,,
,,28,,,,,,,,
,,46,,,,,,,,
,,76,,,,,,,,
,,38,,,,,,,,
,,91,,,,,,,,
,,38,,,,,,,,
,,60,,,,,,,,
,,34,,,,,,,,
,,13,,,,,,,,
,,44,,,,,,,,
,,65,,,,,,,,
,,46,,,,,,,,
,,14,,,,,,,,
,,28,,,,,,,,
,,15,,,,,,,,
,,43,,,,,,,,
,,13,,,,,,,,
,,72,,,,,,,,
,,48,,,,,,,,
,,15,,,,,,,,
,,37,,,,,,,,
,,30,,,,,,,,
,,10,,,,,,,,
,,29,,,,,,,,
,,10,,,,,,,,
,,45,,,,,,,,
,,53,,,,,,,,
,,31,,,,,,,,
,,42,,,,,,,,
,,25,,,,,,,,
,,52,,,,,,,,
,,61,,,,,,,,
,,38,,,,,,,,
,,40,,,,,,,,
,,24,,,,,,,,
,,17,,,,,,,,
,,11,,,,,,,,
,,6,,,,,,,,
,,77,,,,,,,,
,,59,,,,,,,,
,,14,,,,,,,,
,,40,,,,,,,,
,,27,,,,,,,,
,,41,,,,,,,,
,,45,,,,,,,,
,,83,,,,,,,,
,,7,,,,,,,,
,,100,,,,,,,,
,,15,,,,,,,,
,,73,,,,,,,,
,,53,,,,,,,,
,,14,,,,,,,,
,,19,,,,,,,,
,,79,,,,,,,,
,,100,,,,,,,,
,,35,,,,,,,,
,,18,,,,,,,,
,,13,,,,,,,,
,,34,,,,,,,,
,,55,,,,,,,,
,,9,,,,,,,,
,,13,,,,,,,,
,,24,,,,,,,,
,,80,,,,,,,,
,,46,,,,,,,,
,,32,,,,,,,,
,,31,,,,,,,,
,,35,,,,,,,,
,,28,,,,,,,,
,,32,,,,,,,,
,,15,,,,,,,,
,,8,,,,,,,,
,,35,,,,,,,,
,,45,,,,,,,,
,,29,,,,,,,,
,,67,,,,,,,,
,,11,,,,,,,,
,,87,,,,,,,,
,,82,,,,,,,,
,,33,,,,,,,,
,,31,,,,,,,,
,,62,,,,,,,,
,,4,,,,,,,,
,,40,,,,,,,,
,,27,,,,,,,,
,,15,,,,,,,,
,,50,,,,,,,,
,,19,,,,,,,,
,,58,,,,,,,,
,,23,,,,,,,,
,,6,,,,,,,,
,,24,,,,,,,,
,,65,,,,,,,,
,,62,,,,,,,,
,,30,,,,,,,,
,,35,,,,,,,,
,,15,,,,,,,,
,,55,,,,,,,,
,,21,,,,,,,,
,,23,,,,,,,,
,,94,,,,,,,,
,,84,,,,,,,,
,,87,,,,,,,,
,,27,,,,,,,,
,,49,,,,,,,,
,,14,,,,,,,,
,,62,,,,,,,,
,,36,,,,,,,,
,,71,,,,,,,,
,,8,,,,,,,,
,,52,,,,,,,,
,,14,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,52,,,,,,,,
,,25,,,,,,,,
,,62,,,,,,,,
,,32,,,,,,,,
,,13,,,,,,,,
,,24,,,,,,,,
,,11,,,,,,,,
,,51,,,,,,,,
